ts_event,best_OFI,multi_level_OFI,integrated_OFI,cross_asset_OFI
2024-10-21 11:57:28.039302990+00:00,-10.0,-488.0,163.43400736261995,138.34092069715192
2024-10-21 11:57:28.039347712+00:00,0.0,0.0,14.24195490248825,59.71728447362294
2024-10-21 11:57:28.153707091+00:00,0.0,414.0,-191.65472967717443,-255.15441992701108
2024-10-21 11:57:28.163711748+00:00,200.0,210.0,-5.01352941838936,-152.7198860779154
2024-10-21 11:57:28.163725884+00:00,0.0,0.0,14.086422780761561,-93.21739624951218
2024-10-21 11:57:29.331953680+00:00,0.0,-66.66666666666667,13.152951679960573,-8.1480193799332
2024-10-21 11:57:29.331966683+00:00,0.0,50.0,15.48649024674262,120.21347297660559
2024-10-21 11:57:30.995192991+00:00,200.0,200.0,-2.6515126387072026,10.905265457781997
2024-10-21 11:57:31.496234971+00:00,0.0,756.0,26.30787818482911,-46.08354583647786
2024-10-21 11:57:36.264542456+00:00,500.0,-1912.0,0.6941450337969186,-7.075549577584885
2024-10-21 11:57:36.267934826+00:00,-200.0,-200.0,31.135422443683723,40.29971535774184
2024-10-21 11:57:37.887981490+00:00,1.0,638.0,-129.0529450107719,-115.76122668665067
2024-10-21 11:57:38.016963535+00:00,0.0,100.0,-32.998380691154935,46.162890341832345
2024-10-21 11:57:40.885440558+00:00,0.0,-100.25,111.71613568437235,-52.57639393703428
2024-10-21 11:57:40.885481569+00:00,0.0,106.5,-76.01901164389031,4.323743772446159
2024-10-21 11:57:41.319151873+00:00,0.0,-50.0,12.997419558233883,62.03703377779964
2024-10-21 11:57:41.319163898+00:00,0.0,130.6,20.950313142307184,47.104864245993895
2024-10-21 11:57:41.375697228+00:00,0.0,-100.0,61.48229049613145,-29.590459088513256
2024-10-21 11:57:41.375709324+00:00,0.0,200.0,-80.23871628479812,-77.55880263001931
2024-10-21 11:57:41.965660865+00:00,0.0,-218.5,127.50362090378779,81.85665463752949
2024-10-21 11:57:42.074173420+00:00,0.0,208.66666666666666,-179.29184579568454,-213.3160687655605
2024-10-21 11:57:42.169221771+00:00,0.0,66.66666666666667,-89.030879249306,-9.61120582414728
2024-10-21 11:57:42.207878969+00:00,0.0,-142.33333333333334,125.14160412410558,184.8687173620436
2024-10-21 11:57:42.313260974+00:00,0.0,208.66666666666666,-179.29184579568454,-60.40127858508464
2024-10-21 11:57:42.380159117+00:00,0.0,66.66666666666667,-89.030879249306,-30.095597973301874
2024-10-21 11:57:42.412324426+00:00,0.0,-66.66666666666667,117.51478905428252,-17.364729044381686
2024-10-21 11:57:42.412336614+00:00,0.0,66.66666666666667,-89.030879249306,-25.94559804708355
2024-10-21 11:57:48.072962640+00:00,0.0,66.66666666666667,-89.030879249306,-89.59768284380806
2024-10-21 11:57:48.072974095+00:00,0.0,-170.6,6.090236630311652,-55.22919101554763
2024-10-21 11:57:48.072984615+00:00,0.0,40.0,15.978662134348994,151.24119979660728
2024-10-21 11:57:48.076659157+00:00,0.0,-133.16666666666666,5.321551070047844,45.23745425038172
2024-10-21 11:57:48.076742621+00:00,0.0,137.66666666666666,22.16357653562736,30.44078557610433
2024-10-21 11:57:48.136477014+00:00,0.0,-66.66666666666667,117.51478905428252,101.1429901337237
2024-10-21 11:57:48.136488492+00:00,0.0,66.66666666666667,-89.030879249306,-214.5006828649487
2024-10-21 11:57:48.194611663+00:00,0.0,-100.25,111.71613568437235,233.34802185436408
2024-10-21 11:57:48.194659897+00:00,0.0,107.25,-77.65547782771837,-33.45868322282757
2024-10-21 11:57:51.070607242+00:00,0.0,0.0,14.24195490248825,37.220273261058665
2024-10-21 11:57:51.271195500+00:00,0.0,130.2,20.939284022028165,-23.679849139470672
2024-10-21 11:57:51.287108312+00:00,0.0,-114.0,6.50244856011787,68.16225354845713
2024-10-21 11:57:51.287157718+00:00,0.0,61.0,19.045488412120598,-128.54774441749873
2024-10-21 11:57:51.322699915+00:00,0.0,0.0,14.24195490248825,-38.98903900834668
2024-10-21 11:57:52.317929239+00:00,0.0,-170.4,6.09674074783911,33.93968326561668
2024-10-21 11:57:52.317942384+00:00,0.0,40.0,15.978662134348994,-26.357657060839824
2024-10-21 11:57:58.266584280+00:00,0.0,130.4,20.944798582167692,-77.63682312185072
2024-10-21 11:58:06.284720780+00:00,0.0,-143.33333333333334,126.69069663638253,118.82120776951994
2024-10-21 11:58:06.284733562+00:00,0.0,66.66666666666667,-89.030879249306,-82.86189293410332
2024-10-21 11:58:06.339571308+00:00,0.0,-163.0,7.341276092093472,-33.93913820365186
2024-10-21 11:58:06.359829740+00:00,0.0,66.66666666666667,-89.030879249306,35.68589406197026
2024-10-21 11:58:06.360206541+00:00,0.0,76.0,19.234107820416785,57.85133584302318
2024-10-21 11:58:06.360243785+00:00,0.0,-114.0,6.50244856011787,93.28439597171099
2024-10-21 11:58:06.414660818+00:00,0.0,-66.66666666666667,117.51478905428252,160.5251011479054
2024-10-21 11:58:06.414672832+00:00,0.0,209.66666666666666,-180.92831197951267,-142.57967362953158
2024-10-21 11:58:14.036350634+00:00,0.0,0.0,14.24195490248825,-165.06563425648352
2024-10-21 11:58:14.036377136+00:00,0.0,-50.0,12.997419558233883,55.22902690919152
2024-10-21 11:58:14.144708873+00:00,0.0,50.0,15.48649024674262,-128.78495624793683
2024-10-21 11:58:18.578706483+00:00,0.0,-50.0,12.997419558233883,20.93173557108311
2024-10-21 11:58:18.578717695+00:00,0.0,130.4,20.944798582167692,-3.420449377761832
2024-10-21 11:58:18.649580622+00:00,0.0,-170.4,6.09674074783911,8.241568335687496
2024-10-21 11:58:18.666193529+00:00,0.0,0.0,14.24195490248825,96.28694261176521
2024-10-21 11:58:18.666193529+00:00,65.0,-65.0,13.981376270050786,21.135376555657594
2024-10-21 11:58:18.721960191+00:00,0.0,137.83333333333334,21.64713542310232,4.268019109491801
2024-10-21 11:58:18.722551669+00:00,0.0,33.875,17.737372704324063,19.958667025115776
2024-10-21 11:58:18.722579315+00:00,0.0,-60.714285714285715,9.449450513134934,-23.458212819768967
2024-10-21 11:58:18.733836431+00:00,0.0,-137.5,6.3268373868766,-34.192625260461824
2024-10-21 11:58:18.771745684+00:00,0.0,104.16666666666667,20.335282797332418,-13.083292248855528
2024-10-21 11:58:19.574896952+00:00,0.0,-137.5,6.3268373868766,93.15645595197347
2024-10-21 11:58:19.574907103+00:00,0.0,104.16666666666667,20.335282797332418,28.422908534503904
2024-10-21 11:58:19.604471701+00:00,0.0,66.66666666666667,-89.030879249306,-96.6695284894372
2024-10-21 11:58:19.632503658+00:00,0.0,33.333333333333336,15.542778407979101,62.599972313711206
2024-10-21 11:58:21.722356897+00:00,0.0,33.333333333333336,15.542778407979101,24.171288120420346
2024-10-21 11:58:21.794663862+00:00,0.0,105.0,-38.16202239874465,145.94314561113785
2024-10-21 11:58:32.993346096+00:00,0.0,100.0,-32.998380691154935,-80.87963857239741
2024-10-21 11:58:37.947553299+00:00,0.0,-33.333333333333336,12.941131396997408,-50.44503320034893
2024-10-21 11:58:37.947562931+00:00,0.0,-137.5,6.3268373868766,-105.31867044356316
2024-10-21 11:58:37.947573917+00:00,0.0,137.5,21.63610630282325,79.0544219760332
2024-10-21 11:58:40.491423845+00:00,0.0,-100.25,111.71613568437235,212.12590334173876
2024-10-21 11:58:40.491466764+00:00,0.0,106.5,-76.01901164389031,-198.98042708787466
2024-10-21 11:58:50.556727313+00:00,0.0,66.66666666666667,16.843601913469943,29.690500305353854
2024-10-21 11:58:53.131341094+00:00,0.0,100.0,-32.998380691154935,20.959884719484204
2024-10-21 11:58:53.954307531+00:00,0.0,0.0,14.24195490248825,4.542647278035309
2024-10-21 11:58:53.954307531+00:00,40.0,-40.0,14.081598820988274,104.21574444832893
2024-10-21 11:58:53.954317948+00:00,100.0,882.0,-265.5125524546864,-373.46377192417094
2024-10-21 11:58:53.954477659+00:00,0.0,0.0,14.24195490248825,-72.23827046854778
2024-10-21 11:58:53.954477659+00:00,201.0,-1609.0,1.028741399230768,-130.50660163526598
2024-10-21 11:58:53.954501480+00:00,100.0,882.0,-277.8723829753019,-213.59471563139434
2024-10-21 11:58:53.954502815+00:00,0.0,386.0,-251.22421016165973,-148.44919642739103
2024-10-21 11:58:53.954507571+00:00,0.0,50.0,-9.378212894333348,57.99541316787318
2024-10-21 11:58:53.954515456+00:00,0.0,50.0,-9.378212894333348,-48.833045949539155
2024-10-21 11:58:53.954518683+00:00,0.0,50.0,-9.378212894333348,115.90210014580532
2024-10-21 11:58:53.954521070+00:00,40.0,40.0,10.863261394249163,-27.26619420813092
2024-10-21 11:58:53.954534910+00:00,0.0,-165.2,5.087095593746669,-89.21856394238596
2024-10-21 11:58:53.954535707+00:00,0.0,234.0,-219.47835776513313,-266.4266940835596
2024-10-21 11:58:53.954546864+00:00,0.0,-50.0,37.86212269930987,6.961698011967546
2024-10-21 11:58:53.954549208+00:00,-100.0,-100.0,22.68868867308598,-81.9714379005284
2024-10-21 11:58:53.954555754+00:00,0.0,0.0,14.24195490248825,-30.243503687068763
2024-10-21 11:58:53.954564591+00:00,0.0,-50.0,37.86212269930987,92.02039651113678
2024-10-21 11:58:53.954570870+00:00,0.0,-50.0,37.86212269930987,52.46956982183372
2024-10-21 11:58:53.954666995+00:00,0.0,-143.0,204.4515350939176,51.76150858606383
2024-10-21 11:58:53.954950395+00:00,0.0,-361.0,283.7374583315877,224.73835763039378
2024-10-21 11:58:54.013566047+00:00,0.0,205.0,23.893779649960653,-15.733328425751086
2024-10-21 11:58:54.013589130+00:00,0.0,-165.2,5.087095593746669,-100.02039035883001
2024-10-21 11:58:54.021444014+00:00,0.0,205.0,23.893779649960653,-32.86342383348553
2024-10-21 11:58:54.043347922+00:00,0.0,40.0,15.978662134348994,51.77321513485682
2024-10-21 11:58:54.063766628+00:00,0.0,-391.0,285.5497284890652,217.2272234734998
2024-10-21 11:58:54.213766156+00:00,-1.0,-837.0,204.2317016814489,126.64667711083024
2024-10-21 11:58:58.704657287+00:00,0.0,135.66666666666666,-63.70941714226529,64.83352026660572
2024-10-21 11:58:58.704745556+00:00,0.0,-80.0,90.3202145223567,65.07576585777328
2024-10-21 11:58:58.758409305+00:00,0.0,-100.0,61.48229049613145,62.16816091659279
2024-10-21 11:58:58.758422757+00:00,0.0,100.0,-32.998380691154935,147.04786738384286
2024-10-21 11:58:58.912375357+00:00,100.0,682.0,-164.27803670582045,-160.5532689928397
2024-10-21 11:58:58.912551174+00:00,8.0,-1409.0,1.5565867962572206,35.858978002747364
2024-10-21 11:58:58.912551174+00:00,-201.0,1609.0,27.45516840574571,40.466198827423
2024-10-21 11:58:58.912551174+00:00,1.0,-1.0,14.237946000450755,66.95692784319606
2024-10-21 11:58:58.912577219+00:00,108.0,-637.0,-214.88439263756652,-137.88653176639542
2024-10-21 11:58:58.912588388+00:00,0.0,100.0,-32.998380691154935,-268.614619878562
2024-10-21 11:58:58.912594900+00:00,0.0,450.0,-344.80126739323777,-190.10286827609295
2024-10-21 11:58:58.912609151+00:00,0.0,97.5,-93.37708738229577,-96.57151938955093
2024-10-21 11:58:58.912613899+00:00,0.0,-33.333333333333336,65.87837197838536,173.21075269162495
2024-10-21 11:58:58.912617614+00:00,0.0,-50.0,12.997419558233883,-55.05187778985663
2024-10-21 11:58:58.912620981+00:00,-38.0,-838.0,251.4559458439666,165.39005174891935
2024-10-21 11:58:58.912628049+00:00,0.0,-356.5,0.18250482204966995,-52.78652414097907
2024-10-21 11:58:58.912639087+00:00,0.0,-50.0,37.86212269930987,-62.38646861987544
2024-10-21 11:58:58.912642543+00:00,0.0,-50.0,37.86212269930987,69.35889737618514
2024-10-21 11:58:58.912684059+00:00,0.0,-93.0,123.35944789617392,14.023681563279307
2024-10-21 11:58:58.912954809+00:00,0.0,-260.0,175.205935910524,83.99463803942035
2024-10-21 11:58:58.926466671+00:00,0.0,256.5,24.64134955548423,45.35954068533134
2024-10-21 11:58:58.945466491+00:00,0.0,50.0,15.48649024674262,-66.90770998785383
2024-10-21 11:58:58.980196081+00:00,0.0,-50.0,12.997419558233883,40.45596680247268
2024-10-21 11:58:58.980205607+00:00,0.0,-356.5,0.18250482204966995,92.5594570299303
2024-10-21 11:58:58.983388525+00:00,0.0,-95.25,80.80617691043676,55.91442108292236
2024-10-21 11:58:58.983400771+00:00,0.0,170.25,-246.32774376053547,-268.47245021212586
2024-10-21 11:58:59.013763041+00:00,0.0,-391.0,287.5880468919936,200.66665978241468
2024-10-21 11:58:59.013823110+00:00,0.0,256.5,24.64134955548423,-54.41791658790948
2024-10-21 11:58:59.163763153+00:00,-1.0,-837.0,203.76570876650933,321.569709760314
2024-10-21 11:59:00.168228588+00:00,0.0,-137.0,116.87977739196204,87.32110743191112
2024-10-21 11:59:00.168269867+00:00,0.0,146.66666666666666,-82.78211711957631,-125.32060937539453
2024-10-21 11:59:00.853830846+00:00,0.0,50.0,15.48649024674262,-33.67089209068439
2024-10-21 11:59:01.071525039+00:00,0.0,-220.5,123.96582773100852,112.09632193697465
2024-10-21 11:59:01.071537379+00:00,0.0,270.0,-273.83686030039553,-212.10307459146026
2024-10-21 11:59:01.127333717+00:00,0.0,50.0,15.48649024674262,102.61224758646817
2024-10-21 11:59:01.141872098+00:00,0.0,-356.5,0.18250482204966995,106.46222867876267
2024-10-21 11:59:01.141884696+00:00,0.0,306.5,25.88588489973858,42.72975511349916
2024-10-21 11:59:01.197001468+00:00,0.0,-5.5,22.399106204675668,55.888535677358455
